From,To,Sign,Star,Sign-Lord,Star-Lord,Sub-Lord,Sub-Sub-Lord,Degree,Min,Second,KS-N,CIL-N,KS-D,paada
133.03416666666666,133.33333333333334,Leo,Magha,Su,Ke,Me,Sa,13,2,3,92,812,131.44444444444446,4
133.33333333333334,133.70361111111112,Leo,Purva Phalguni,Su,Ve,Ve,Ve,13,20,0,93,813,133.33333333333334,1
133.70361111111112,133.81472222222223,Leo,Purva Phalguni,Su,Ve,Ve,Su,13,42,13,93,814,133.33333333333334,1
133.81472222222223,134.0,Leo,Purva Phalguni,Su,Ve,Ve,Mo,13,48,53,93,815,133.33333333333334,1
134.0,134.12972222222223,Leo,Purva Phalguni,Su,Ve,Ve,Ma,14,0,0,93,816,133.33333333333334,1
134.12972222222223,134.46305555555554,Leo,Purva Phalguni,Su,Ve,Ve,Ra,14,7,47,93,817,133.33333333333334,1
134.46305555555554,134.75916666666666,Leo,Purva Phalguni,Su,Ve,Ve,Ju,14,27,47,93,818,133.33333333333334,1
134.75916666666666,135.11111111111111,Leo,Purva Phalguni,Su,Ve,Ve,Sa,14,45,33,93,819,133.33333333333334,1
135.11111111111111,135.42583333333334,Leo,Purva Phalguni,Su,Ve,Ve,Me,15,6,40,93,820,133.33333333333334,1
135.42583333333334,135.55555555555554,Leo,Purva Phalguni,Su,Ve,Ve,Ke,15,25,33,93,821,133.33333333333334,1
135.55555555555554,135.5888888888889,Leo,Purva Phalguni,Su,Ve,Su,Su,15,33,20,94,822,135.55555555555554,1
135.5888888888889,135.64444444444445,Leo,Purva Phalguni,Su,Ve,Su,Mo,15,35,20,94,823,135.55555555555554,1
135.64444444444445,135.68333333333334,Leo,Purva Phalguni,Su,Ve,Su,Ma,15,38,40,94,824,135.55555555555554,1
135.68333333333334,135.78333333333333,Leo,Purva Phalguni,Su,Ve,Su,Ra,15,41,0,94,825,135.55555555555554,1
135.78333333333333,135.87222222222223,Leo,Purva Phalguni,Su,Ve,Su,Ju,15,47,0,94,826,135.55555555555554,1
135.87222222222223,135.9777777777778,Leo,Purva Phalguni,Su,Ve,Su,Sa,15,52,20,94,827,135.55555555555554,1
135.9777777777778,136.07222222222222,Leo,Purva Phalguni,Su,Ve,Su,Me,15,58,40,94,828,135.55555555555554,1
136.07222222222222,136.11111111111111,Leo,Purva Phalguni,Su,Ve,Su,Ke,16,4,20,94,829,135.55555555555554,1
136.11111111111111,136.22222222222223,Leo,Purva Phalguni,Su,Ve,Su,Ve,16,6,40,94,830,135.55555555555554,1
136.22222222222223,136.31472222222223,Leo,Purva Phalguni,Su,Ve,Mo,Mo,16,13,20,95,831,136.22222222222223,1
136.31472222222223,136.37972222222223,Leo,Purva Phalguni,Su,Ve,Mo,Ma,16,18,53,95,832,136.22222222222223,1
136.37972222222223,136.54638888888888,Leo,Purva Phalguni,Su,Ve,Mo,Ra,16,22,47,95,833,136.22222222222223,1
136.54638888888888,136.66666666666666,Leo,Purva Phalguni,Su,Ve,Mo,Ju,16,32,47,95,834,136.22222222222223,1
136.66666666666666,136.69444444444446,Leo,Purva Phalguni,Su,Ve,Mo,Ju,16,40,0,95,834,136.22222222222223,2
136.69444444444446,136.87027777777777,Leo,Purva Phalguni,Su,Ve,Mo,Sa,16,41,40,95,835,136.22222222222223,2
136.87027777777777,137.02777777777777,Leo,Purva Phalguni,Su,Ve,Mo,Me,16,52,13,95,836,136.22222222222223,2
137.02777777777777,137.0925,Leo,Purva Phalguni,Su,Ve,Mo,Ke,17,1,40,95,837,136.22222222222223,2
137.0925,137.27777777777777,Leo,Purva Phalguni,Su,Ve,Mo,Ve,17,5,33,95,838,136.22222222222223,2
137.27777777777777,137.33333333333334,Leo,Purva Phalguni,Su,Ve,Mo,Su,17,16,40,95,839,136.22222222222223,2
137.33333333333334,137.3786111111111,Leo,Purva Phalguni,Su,Ve,Ma,Ma,17,20,0,96,840,137.33333333333334,2
137.3786111111111,137.49527777777777,Leo,Purva Phalguni,Su,Ve,Ma,Ra,17,22,43,96,841,137.33333333333334,2
137.49527777777777,137.59916666666666,Leo,Purva Phalguni,Su,Ve,Ma,Ju,17,29,43,96,842,137.33333333333334,2
137.59916666666666,137.72222222222223,Leo,Purva Phalguni,Su,Ve,Ma,Sa,17,35,57,96,843,137.33333333333334,2
137.72222222222223,137.8325,Leo,Purva Phalguni,Su,Ve,Ma,Me,17,43,20,96,844,137.33333333333334,2
137.8325,137.87777777777777,Leo,Purva Phalguni,Su,Ve,Ma,Ke,17,49,57,96,845,137.33333333333334,2
137.87777777777777,138.0075,Leo,Purva Phalguni,Su,Ve,Ma,Ve,17,52,40,96,846,137.33333333333334,2
138.0075,138.04638888888888,Leo,Purva Phalguni,Su,Ve,Ma,Su,18,0,27,96,847,137.33333333333334,2
138.04638888888888,138.11111111111111,Leo,Purva Phalguni,Su,Ve,Ma,Mo,18,2,47,96,848,137.33333333333334,2
138.11111111111111,138.4111111111111,Leo,Purva Phalguni,Su,Ve,Ra,Ra,18,6,40,97,849,138.11111111111111,2
138.4111111111111,138.67777777777778,Leo,Purva Phalguni,Su,Ve,Ra,Ju,18,24,40,97,850,138.11111111111111,2
138.67777777777778,138.99444444444444,Leo,Purva Phalguni,Su,Ve,Ra,Sa,18,40,40,97,851,138.11111111111111,2
138.99444444444444,139.27777777777777,Leo,Purva Phalguni,Su,Ve,Ra,Me,18,59,40,97,852,138.11111111111111,2
139.27777777777777,139.39444444444445,Leo,Purva Phalguni,Su,Ve,Ra,Ke,19,16,40,97,853,138.11111111111111,2
139.39444444444445,139.7277777777778,Leo,Purva Phalguni,Su,Ve,Ra,Ve,19,23,40,97,854,138.11111111111111,2
139.7277777777778,139.82777777777778,Leo,Purva Phalguni,Su,Ve,Ra,Su,19,43,40,97,855,138.11111111111111,2
139.82777777777778,139.99444444444444,Leo,Purva Phalguni,Su,Ve,Ra,Mo,19,49,40,97,856,138.11111111111111,2
139.99444444444444,140.0,Leo,Purva Phalguni,Su,Ve,Ra,Ma,19,59,40,97,857,138.11111111111111,2
140.0,140.11111111111111,Leo,Purva Phalguni,Su,Ve,Ra,Ma,20,0,0,97,857,138.11111111111111,3
140.11111111111111,140.34805555555556,Leo,Purva Phalguni,Su,Ve,Ju,Ju,20,6,40,98,858,140.11111111111111,3
140.34805555555556,140.62972222222223,Leo,Purva Phalguni,Su,Ve,Ju,Sa,20,20,53,98,859,140.11111111111111,3
140.62972222222223,140.8813888888889,Leo,Purva Phalguni,Su,Ve,Ju,Me,20,37,47,98,860,140.11111111111111,3
140.8813888888889,140.98527777777778,Leo,Purva Phalguni,Su,Ve,Ju,Ke,20,52,53,98,861,140.11111111111111,3
140.98527777777778,141.2813888888889,Leo,Purva Phalguni,Su,Ve,Ju,Ve,20,59,7,98,862,140.11111111111111,3
141.2813888888889,141.37027777777777,Leo,Purva Phalguni,Su,Ve,Ju,Su,21,16,53,98,863,140.11111111111111,3
141.37027777777777,141.5186111111111,Leo,Purva Phalguni,Su,Ve,Ju,Mo,21,22,13,98,864,140.11111111111111,3
141.5186111111111,141.62222222222223,Leo,Purva Phalguni,Su,Ve,Ju,Ma,21,31,7,98,865,140.11111111111111,3
141.62222222222223,141.88888888888889,Leo,Purva Phalguni,Su,Ve,Ju,Ra,21,37,20,98,866,140.11111111111111,3
141.88888888888889,142.22305555555556,Leo,Purva Phalguni,Su,Ve,Sa,Sa,21,53,20,99,867,141.88888888888889,3
142.22305555555556,142.5222222222222,Leo,Purva Phalguni,Su,Ve,Sa,Me,22,13,23,99,868,141.88888888888889,3
142.5222222222222,142.64527777777778,Leo,Purva Phalguni,Su,Ve,Sa,Ke,22,31,20,99,869,141.88888888888889,3
142.64527777777778,142.99722222222223,Leo,Purva Phalguni,Su,Ve,Sa,Ve,22,38,43,99,870,141.88888888888889,3
142.99722222222223,143.1027777777778,Leo,Purva Phalguni,Su,Ve,Sa,Su,22,59,50,99,871,141.88888888888889,3
143.1027777777778,143.2786111111111,Leo,Purva Phalguni,Su,Ve,Sa,Mo,23,6,10,99,872,141.88888888888889,3
143.2786111111111,143.33333333333334,Leo,Purva Phalguni,Su,Ve,Sa,Ma,23,16,43,99,873,141.88888888888889,3
143.33333333333334,143.40194444444444,Leo,Purva Phalguni,Su,Ve,Sa,Ma,23,20,0,99,873,141.88888888888889,4
143.40194444444444,143.7186111111111,Leo,Purva Phalguni,Su,Ve,Sa,Ra,23,24,7,99,874,141.88888888888889,4
143.7186111111111,144.0,Leo,Purva Phalguni,Su,Ve,Sa,Ju,23,43,7,99,875,141.88888888888889,4
144.0,144.2675,Leo,Purva Phalguni,Su,Ve,Me,Me,24,0,0,100,876,144.0,4
144.2675,144.37777777777777,Leo,Purva Phalguni,Su,Ve,Me,Ke,24,16,3,100,877,144.0,4
144.37777777777777,144.6925,Leo,Purva Phalguni,Su,Ve,Me,Ve,24,22,40,100,878,144.0,4
144.6925,144.78694444444446,Leo,Purva Phalguni,Su,Ve,Me,Su,24,41,33,100,879,144.0,4
144.78694444444446,144.94444444444446,Leo,Purva Phalguni,Su,Ve,Me,Mo,24,47,13,100,880,144.0,4
144.94444444444446,145.0547222222222,Leo,Purva Phalguni,Su,Ve,Me,Ma,24,56,40,100,881,144.0,4
145.0547222222222,145.33805555555554,Leo,Purva Phalguni,Su,Ve,Me,Ra,25,3,17,100,882,144.0,4
145.33805555555554,145.58972222222224,Leo,Purva Phalguni,Su,Ve,Me,Ju,25,20,17,100,883,144.0,4
145.58972222222224,145.88888888888889,Leo,Purva Phalguni,Su,Ve,Me,Sa,25,35,23,100,884,144.0,4
145.88888888888889,145.93416666666667,Leo,Purva Phalguni,Su,Ve,Ke,Ke,25,53,20,101,885,145.88888888888889,4
145.93416666666667,146.0638888888889,Leo,Purva Phalguni,Su,Ve,Ke,Ve,25,56,3,101,886,145.88888888888889,4
146.0638888888889,146.1027777777778,Leo,Purva Phalguni,Su,Ve,Ke,Su,26,3,50,101,887,145.88888888888889,4
146.1027777777778,146.1675,Leo,Purva Phalguni,Su,Ve,Ke,Mo,26,6,10,101,888,145.88888888888889,4
146.1675,146.21305555555554,Leo,Purva Phalguni,Su,Ve,Ke,Ma,26,10,3,101,889,145.88888888888889,4
146.21305555555554,146.32972222222222,Leo,Purva Phalguni,Su,Ve,Ke,Ra,26,12,47,101,890,145.88888888888889,4
146.32972222222222,146.43333333333334,Leo,Purva Phalguni,Su,Ve,Ke,Ju,26,19,47,101,891,145.88888888888889,4
146.43333333333334,146.55638888888888,Leo,Purva Phalguni,Su,Ve,Ke,Sa,26,26,0,101,892,145.88888888888889,4
146.55638888888888,146.66666666666666,Leo,Purva Phalguni,Su,Ve,Ke,Me,26,33,23,101,893,145.88888888888889,4
146.66666666666666,146.7,Leo,Uttara Phalguni,Su,Su,Su,Su,26,40,0,102,894,146.66666666666666,1
146.7,146.75555555555556,Leo,Uttara Phalguni,Su,Su,Su,Mo,26,42,0,102,895,146.66666666666666,1
146.75555555555556,146.79444444444445,Leo,Uttara Phalguni,Su,Su,Su,Ma,26,45,20,102,896,146.66666666666666,1
146.79444444444445,146.89444444444445,Leo,Uttara Phalguni,Su,Su,Su,Ra,26,47,40,102,897,146.66666666666666,1
146.89444444444445,146.98333333333332,Leo,Uttara Phalguni,Su,Su,Su,Ju,26,53,40,102,898,146.66666666666666,1
146.98333333333332,147.0888888888889,Leo,Uttara Phalguni,Su,Su,Su,Sa,26,59,0,102,899,146.66666666666666,1
147.0888888888889,147.18333333333334,Leo,Uttara Phalguni,Su,Su,Su,Me,27,5,20,102,900,146.66666666666666,1
147.18333333333334,147.22222222222223,Leo,Uttara Phalguni,Su,Su,Su,Ke,27,11,0,102,901,146.66666666666666,1
147.22222222222223,147.33333333333334,Leo,Uttara Phalguni,Su,Su,Su,Ve,27,13,20,102,902,146.66666666666666,1
147.33333333333334,147.42583333333334,Leo,Uttara Phalguni,Su,Su,Mo,Mo,27,20,0,103,903,147.33333333333334,1
147.42583333333334,147.49083333333334,Leo,Uttara Phalguni,Su,Su,Mo,Ma,27,25,33,103,904,147.33333333333334,1
147.49083333333334,147.6575,Leo,Uttara Phalguni,Su,Su,Mo,Ra,27,29,27,103,905,147.33333333333334,1
147.6575,147.80555555555554,Leo,Uttara Phalguni,Su,Su,Mo,Ju,27,39,27,103,906,147.33333333333334,1
147.80555555555554,147.9813888888889,Leo,Uttara Phalguni,Su,Su,Mo,Sa,27,48,20,103,907,147.33333333333334,1
147.9813888888889,148.13888888888889,Leo,Uttara Phalguni,Su,Su,Mo,Me,27,58,53,103,908,147.33333333333334,1
148.13888888888889,148.20361111111112,Leo,Uttara Phalguni,Su,Su,Mo,Ke,28,8,20,103,909,147.33333333333334,1
148.20361111111112,148.38888888888889,Leo,Uttara Phalguni,Su,Su,Mo,Ve,28,12,13,103,910,147.33333333333334,1
148.38888888888889,148.44444444444446,Leo,Uttara Phalguni,Su,Su,Mo,Su,28,23,20,103,911,147.33333333333334,1
148.44444444444446,148.4897222222222,Leo,Uttara Phalguni,Su,Su,Ma,Ma,28,26,40,104,912,148.44444444444446,1
148.4897222222222,148.6063888888889,Leo,Uttara Phalguni,Su,Su,Ma,Ra,28,29,23,104,913,148.44444444444446,1
148.6063888888889,148.71027777777778,Leo,Uttara Phalguni,Su,Su,Ma,Ju,28,36,23,104,914,148.44444444444446,1
148.71027777777778,148.83333333333334,Leo,Uttara Phalguni,Su,Su,Ma,Sa,28,42,37,104,915,148.44444444444446,1
148.83333333333334,148.94361111111112,Leo,Uttara Phalguni,Su,Su,Ma,Me,28,50,0,104,916,148.44444444444446,1
148.94361111111112,148.98888888888888,Leo,Uttara Phalguni,Su,Su,Ma,Ke,28,56,37,104,917,148.44444444444446,1
148.98888888888888,149.1186111111111,Leo,Uttara Phalguni,Su,Su,Ma,Ve,28,59,20,104,918,148.44444444444446,1
149.1186111111111,149.1575,Leo,Uttara Phalguni,Su,Su,Ma,Su,29,7,7,104,919,148.44444444444446,1
149.1575,149.22222222222223,Leo,Uttara Phalguni,Su,Su,Ma,Mo,29,9,27,104,920,148.44444444444446,1
149.22222222222223,149.5222222222222,Leo,Uttara Phalguni,Su,Su,Ra,Ra,29,13,20,105,921,149.22222222222223,1
149.5222222222222,149.7888888888889,Leo,Uttara Phalguni,Su,Su,Ra,Ju,29,31,20,105,922,149.22222222222223,1
149.7888888888889,150.0,Leo,Uttara Phalguni,Su,Su,Ra,Sa,29,47,20,105,923,149.22222222222223,1
150.0,150.10555555555555,Vir,Uttara Phalguni,Me,Su,Ra,Sa,0,0,0,106,924,150.0,2
150.10555555555555,150.38888888888889,Vir,Uttara Phalguni,Me,Su,Ra,Me,0,6,20,106,925,150.0,2
150.38888888888889,150.50555555555556,Vir,Uttara Phalguni,Me,Su,Ra,Ke,0,23,20,106,926,150.0,2
150.50555555555556,150.8388888888889,Vir,Uttara Phalguni,Me,Su,Ra,Ve,0,30,20,106,927,150.0,2
150.8388888888889,150.9388888888889,Vir,Uttara Phalguni,Me,Su,Ra,Su,0,50,20,106,928,150.0,2
150.9388888888889,151.10555555555555,Vir,Uttara Phalguni,Me,Su,Ra,Mo,0,56,20,106,929,150.0,2
151.10555555555555,151.22222222222223,Vir,Uttara Phalguni,Me,Su,Ra,Ma,1,6,20,106,930,150.0,2
151.22222222222223,151.45916666666668,Vir,Uttara Phalguni,Me,Su,Ju,Ju,1,13,20,107,931,151.22222222222223,2
151.45916666666668,151.74083333333334,Vir,Uttara Phalguni,Me,Su,Ju,Sa,1,27,33,107,932,151.22222222222223,2
151.74083333333334,151.9925,Vir,Uttara Phalguni,Me,Su,Ju,Me,1,44,27,107,933,151.22222222222223,2
151.9925,152.0963888888889,Vir,Uttara Phalguni,Me,Su,Ju,Ke,1,59,33,107,934,151.22222222222223,2
152.0963888888889,152.3925,Vir,Uttara Phalguni,Me,Su,Ju,Ve,2,5,47,107,935,151.22222222222223,2
152.3925,152.4813888888889,Vir,Uttara Phalguni,Me,Su,Ju,Su,2,23,33,107,936,151.22222222222223,2
152.4813888888889,152.62972222222223,Vir,Uttara Phalguni,Me,Su,Ju,Mo,2,28,53,107,937,151.22222222222223,2
152.62972222222223,152.73333333333332,Vir,Uttara Phalguni,Me,Su,Ju,Ma,2,37,47,107,938,151.22222222222223,2
152.73333333333332,153.0,Vir,Uttara Phalguni,Me,Su,Ju,Ra,2,44,0,107,939,151.22222222222223,2
153.0,153.33333333333334,Vir,Uttara Phalguni,Me,Su,Sa,Sa,3,0,0,108,940,153.0,2
153.33333333333334,153.33416666666668,Vir,Uttara Phalguni,Me,Su,Sa,Sa,3,20,0,108,940,153.0,3
153.33416666666668,153.63333333333333,Vir,Uttara Phalguni,Me,Su,Sa,Me,3,20,3,108,941,153.0,3
153.63333333333333,153.7563888888889,Vir,Uttara Phalguni,Me,Su,Sa,Ke,3,38,0,108,942,153.0,3
153.7563888888889,154.10833333333332,Vir,Uttara Phalguni,Me,Su,Sa,Ve,3,45,23,108,943,153.0,3
154.10833333333332,154.2138888888889,Vir,Uttara Phalguni,Me,Su,Sa,Su,4,6,30,108,944,153.0,3
154.2138888888889,154.38972222222222,Vir,Uttara Phalguni,Me,Su,Sa,Mo,4,12,50,108,945,153.0,3
154.38972222222222,154.51305555555555,Vir,Uttara Phalguni,Me,Su,Sa,Ma,4,23,23,108,946,153.0,3
154.51305555555555,154.82972222222222,Vir,Uttara Phalguni,Me,Su,Sa,Ra,4,30,47,108,947,153.0,3
154.82972222222222,155.11111111111111,Vir,Uttara Phalguni,Me,Su,Sa,Ju,4,49,47,108,948,153.0,3
155.11111111111111,155.3786111111111,Vir,Uttara Phalguni,Me,Su,Me,Me,5,6,40,109,949,155.11111111111111,3
155.3786111111111,155.48888888888888,Vir,Uttara Phalguni,Me,Su,Me,Ke,5,22,43,109,950,155.11111111111111,3
155.48888888888888,155.8036111111111,Vir,Uttara Phalguni,Me,Su,Me,Ve,5,29,20,109,951,155.11111111111111,3
155.8036111111111,155.89805555555554,Vir,Uttara Phalguni,Me,Su,Me,Su,5,48,13,109,952,155.11111111111111,3
155.89805555555554,156.05555555555554,Vir,Uttara Phalguni,Me,Su,Me,Mo,5,53,53,109,953,155.11111111111111,3
156.05555555555554,156.16583333333332,Vir,Uttara Phalguni,Me,Su,Me,Ma,6,3,20,109,954,155.11111111111111,3
156.16583333333332,156.44916666666666,Vir,Uttara Phalguni,Me,Su,Me,Ra,6,9,57,109,955,155.11111111111111,3
156.44916666666666,156.66666666666666,Vir,Uttara Phalguni,Me,Su,Me,Ju,6,26,57,109,956,155.11111111111111,3
156.66666666666666,156.70083333333332,Vir,Uttara Phalguni,Me,Su,Me,Ju,6,40,0,109,956,155.11111111111111,4
156.70083333333332,157.0,Vir,Uttara Phalguni,Me,Su,Me,Sa,6,42,3,109,957,155.11111111111111,4
157.0,157.04527777777778,Vir,Uttara Phalguni,Me,Su,Ke,Ke,7,0,0,110,958,157.0,4
157.04527777777778,157.175,Vir,Uttara Phalguni,Me,Su,Ke,Ve,7,2,43,110,959,157.0,4
157.175,157.2138888888889,Vir,Uttara Phalguni,Me,Su,Ke,Su,7,10,30,110,960,157.0,4
157.2138888888889,157.2786111111111,Vir,Uttara Phalguni,Me,Su,Ke,Mo,7,12,50,110,961,157.0,4
157.2786111111111,157.32416666666666,Vir,Uttara Phalguni,Me,Su,Ke,Ma,7,16,43,110,962,157.0,4
157.32416666666666,157.44083333333333,Vir,Uttara Phalguni,Me,Su,Ke,Ra,7,19,27,110,963,157.0,4
157.44083333333333,157.54444444444445,Vir,Uttara Phalguni,Me,Su,Ke,Ju,7,26,27,110,964,157.0,4
157.54444444444445,157.6675,Vir,Uttara Phalguni,Me,Su,Ke,Sa,7,32,40,110,965,157.0,4
157.6675,157.77777777777777,Vir,Uttara Phalguni,Me,Su,Ke,Me,7,40,3,110,966,157.0,4
157.77777777777777,158.14805555555554,Vir,Uttara Phalguni,Me,Su,Ve,Ve,7,46,40,111,967,157.77777777777777,4
158.14805555555554,158.25916666666666,Vir,Uttara Phalguni,Me,Su,Ve,Su,8,8,53,111,968,157.77777777777777,4
158.25916666666666,158.44444444444446,Vir,Uttara Phalguni,Me,Su,Ve,Mo,8,15,33,111,969,157.77777777777777,4
158.44444444444446,158.57416666666666,Vir,Uttara Phalguni,Me,Su,Ve,Ma,8,26,40,111,970,157.77777777777777,4
158.57416666666666,158.9075,Vir,Uttara Phalguni,Me,Su,Ve,Ra,8,34,27,111,971,157.77777777777777,4
158.9075,159.20361111111112,Vir,Uttara Phalguni,Me,Su,Ve,Ju,8,54,27,111,972,157.77777777777777,4
159.20361111111112,159.55555555555554,Vir,Uttara Phalguni,Me,Su,Ve,Sa,9,12,13,111,973,157.77777777777777,4
159.55555555555554,159.87027777777777,Vir,Uttara Phalguni,Me,Su,Ve,Me,9,33,20,111,974,157.77777777777777,4
159.87027777777777,160.0,Vir,Uttara Phalguni,Me,Su,Ve,Ke,9,52,13,111,975,157.77777777777777,4
160.0,160.0925,Vir,Hasta,Me,Mo,Mo,Mo,10,0,0,112,976,160.0,1
160.0925,160.1575,Vir,Hasta,Me,Mo,Mo,Ma,10,5,33,112,977,160.0,1
160.1575,160.32416666666666,Vir,Hasta,Me,Mo,Mo,Ra,10,9,27,112,978,160.0,1
160.32416666666666,160.47222222222223,Vir,Hasta,Me,Mo,Mo,Ju,10,19,27,112,979,160.0,1
160.47222222222223,160.64805555555554,Vir,Hasta,Me,Mo,Mo,Sa,10,28,20,112,980,160.0,1
160.64805555555554,160.80555555555554,Vir,Hasta,Me,Mo,Mo,Me,10,38,53,112,981,160.0,1
160.80555555555554,160.87027777777777,Vir,Hasta,Me,Mo,Mo,Ke,10,48,20,112,982,160.0,1
160.87027777777777,161.05555555555554,Vir,Hasta,Me,Mo,Mo,Ve,10,52,13,112,983,160.0,1
161.05555555555554,161.11111111111111,Vir,Hasta,Me,Mo,Mo,Su,11,3,20,112,984,160.0,1
161.11111111111111,161.1563888888889,Vir,Hasta,Me,Mo,Ma,Ma,11,6,40,113,985,161.11111111111111,1
161.1563888888889,161.27305555555554,Vir,Hasta,Me,Mo,Ma,Ra,11,9,23,113,986,161.11111111111111,1
161.27305555555554,161.37694444444443,Vir,Hasta,Me,Mo,Ma,Ju,11,16,23,113,987,161.11111111111111,1
161.37694444444443,161.5,Vir,Hasta,Me,Mo,Ma,Sa,11,22,37,113,988,161.11111111111111,1
161.5,161.61027777777778,Vir,Hasta,Me,Mo,Ma,Me,11,30,0,113,989,161.11111111111111,1
161.61027777777778,161.65555555555557,Vir,Hasta,Me,Mo,Ma,Ke,11,36,37,113,990,161.11111111111111,1
161.65555555555557,161.78527777777776,Vir,Hasta,Me,Mo,Ma,Ve,11,39,20,113,991,161.11111111111111,1
161.78527777777776,161.82416666666666,Vir,Hasta,Me,Mo,Ma,Su,11,47,7,113,992,161.11111111111111,1
161.82416666666666,161.88888888888889,Vir,Hasta,Me,Mo,Ma,Mo,11,49,27,113,993,161.11111111111111,1
161.88888888888889,162.1888888888889,Vir,Hasta,Me,Mo,Ra,Ra,11,53,20,114,994,161.88888888888889,1
162.1888888888889,162.45555555555555,Vir,Hasta,Me,Mo,Ra,Ju,12,11,20,114,995,161.88888888888889,1
162.45555555555555,162.7722222222222,Vir,Hasta,Me,Mo,Ra,Sa,12,27,20,114,996,161.88888888888889,1
162.7722222222222,163.05555555555554,Vir,Hasta,Me,Mo,Ra,Me,12,46,20,114,997,161.88888888888889,1
163.05555555555554,163.17222222222222,Vir,Hasta,Me,Mo,Ra,Ke,13,3,20,114,998,161.88888888888889,1
163.17222222222222,163.33333333333334,Vir,Hasta,Me,Mo,Ra,Ve,13,10,20,114,999,161.88888888888889,1
163.33333333333334,163.50555555555556,Vir,Hasta,Me,Mo,Ra,Ve,13,20,0,114,999,161.88888888888889,2
163.50555555555556,163.60555555555555,Vir,Hasta,Me,Mo,Ra,Su,13,30,20,114,1000,161.88888888888889,2
163.60555555555555,163.7722222222222,Vir,Hasta,Me,Mo,Ra,Mo,13,36,20,114,1001,161.88888888888889,2
163.7722222222222,163.88888888888889,Vir,Hasta,Me,Mo,Ra,Ma,13,46,20,114,1002,161.88888888888889,2
163.88888888888889,164.12583333333333,Vir,Hasta,Me,Mo,Ju,Ju,13,53,20,115,1003,163.88888888888889,2
164.12583333333333,164.4075,Vir,Hasta,Me,Mo,Ju,Sa,14,7,33,115,1004,163.88888888888889,2
164.4075,164.65916666666666,Vir,Hasta,Me,Mo,Ju,Me,14,24,27,115,1005,163.88888888888889,2
164.65916666666666,164.76305555555555,Vir,Hasta,Me,Mo,Ju,Ke,14,39,33,115,1006,163.88888888888889,2
164.76305555555555,165.05916666666667,Vir,Hasta,Me,Mo,Ju,Ve,14,45,47,115,1007,163.88888888888889,2
165.05916666666667,165.14805555555554,Vir,Hasta,Me,Mo,Ju,Su,15,3,33,115,1008,163.88888888888889,2
165.14805555555554,165.29638888888888,Vir,Hasta,Me,Mo,Ju,Mo,15,8,53,115,1009,163.88888888888889,2
165.29638888888888,165.4,Vir,Hasta,Me,Mo,Ju,Ma,15,17,47,115,1010,163.88888888888889,2
165.4,165.66666666666666,Vir,Hasta,Me,Mo,Ju,Ra,15,24,0,115,1011,163.88888888888889,2
165.66666666666666,166.00083333333333,Vir,Hasta,Me,Mo,Sa,Sa,15,40,0,116,1012,165.66666666666666,2
166.00083333333333,166.3,Vir,Hasta,Me,Mo,Sa,Me,16,0,3,116,1013,165.66666666666666,2
166.3,166.42305555555555,Vir,Hasta,Me,Mo,Sa,Ke,16,18,0,116,1014,165.66666666666666,2
166.42305555555555,166.66666666666666,Vir,Hasta,Me,Mo,Sa,Ve,16,25,23,116,1015,165.66666666666666,2
166.66666666666666,166.775,Vir,Hasta,Me,Mo,Sa,Ve,16,40,0,116,1015,165.66666666666666,3
166.775,166.88055555555556,Vir,Hasta,Me,Mo,Sa,Su,16,46,30,116,1016,165.66666666666666,3
166.88055555555556,167.05638888888888,Vir,Hasta,Me,Mo,Sa,Mo,16,52,50,116,1017,165.66666666666666,3
167.05638888888888,167.1797222222222,Vir,Hasta,Me,Mo,Sa,Ma,17,3,23,116,1018,165.66666666666666,3
167.1797222222222,167.4963888888889,Vir,Hasta,Me,Mo,Sa,Ra,17,10,47,116,1019,165.66666666666666,3
167.4963888888889,167.77777777777777,Vir,Hasta,Me,Mo,Sa,Ju,17,29,47,116,1020,165.66666666666666,3
167.77777777777777,168.04527777777778,Vir,Hasta,Me,Mo,Me,Me,17,46,40,117,1021,167.77777777777777,3
168.04527777777778,168.15555555555557,Vir,Hasta,Me,Mo,Me,Ke,18,2,43,117,1022,167.77777777777777,3
168.15555555555557,168.47027777777777,Vir,Hasta,Me,Mo,Me,Ve,18,9,20,117,1023,167.77777777777777,3
168.47027777777777,168.56472222222223,Vir,Hasta,Me,Mo,Me,Su,18,28,13,117,1024,167.77777777777777,3
168.56472222222223,168.72222222222223,Vir,Hasta,Me,Mo,Me,Mo,18,33,53,117,1025,167.77777777777777,3
168.72222222222223,168.8325,Vir,Hasta,Me,Mo,Me,Ma,18,43,20,117,1026,167.77777777777777,3
168.8325,169.11583333333334,Vir,Hasta,Me,Mo,Me,Ra,18,49,57,117,1027,167.77777777777777,3
169.11583333333334,169.3675,Vir,Hasta,Me,Mo,Me,Ju,19,6,57,117,1028,167.77777777777777,3
169.3675,169.66666666666666,Vir,Hasta,Me,Mo,Me,Sa,19,22,3,117,1029,167.77777777777777,3
169.66666666666666,169.71194444444444,Vir,Hasta,Me,Mo,Ke,Ke,19,40,0,118,1030,169.66666666666666,3
169.71194444444444,169.84166666666667,Vir,Hasta,Me,Mo,Ke,Ve,19,42,43,118,1031,169.66666666666666,3
169.84166666666667,169.88055555555556,Vir,Hasta,Me,Mo,Ke,Su,19,50,30,118,1032,169.66666666666666,3
